Gene.stable.ID	Gene.name	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000026192	Atic	0.22292706071249	4.3251348679554	2.57323607411452	0.026722469317911	0.0703829890046079	-5.26009895347784
ENSMUSG00000019891	Dcbld1	0.350837406831121	3.2834062905477	2.57314735435523	0.0267266216376614	0.0703839983728233	-5.03673514221965
ENSMUSG00000002768	Mea1	0.240715695432026	4.92587820459585	2.57299774145861	0.0267336253609711	0.0703925155091333	-5.3689124496712
ENSMUSG00000018217	Pmp22	0.252505122065132	3.96470433804908	2.57214171753277	0.0267737326752017	0.0704881832760068	-5.1892786425025
ENSMUSG00000120740	Gm57103	-0.424736158952526	1.43903550728626	-2.57192634557168	0.0267838328566316	0.0705048343339072	-4.59033087829784
ENSMUSG00000032036	Kirrel3	-0.216810144238401	4.91850289449737	-2.57174487388778	0.0267923461561589	0.0705173040338424	-5.37293352685615
ENSMUSG00000049502	Dtx3l	0.394293035022216	2.48690656734682	2.57082879353754	0.0268353626312662	0.0706205695851558	-4.85164681403697
ENSMUSG00000034863	Ano8	0.233698180807122	5.20582201161509	2.56996029015294	0.0268762080064726	0.070718093322935	-5.41794956986819
ENSMUSG00000027797	Dclk1	-0.172984839384802	6.85898804260098	-2.56979131796625	0.0268841618330629	0.0707185664114799	-5.57383848017723
ENSMUSG00000032551	1110059G10Rik	-0.322776137866392	3.46129359156432	-2.56973392080802	0.0268868641499748	0.0707185664114799	-5.0884331986288
ENSMUSG00000019837	Gtf3c6	0.22396014844254	4.51380619673533	2.56971513160702	0.0268877488230431	0.0707185664114799	-5.30197227479185
ENSMUSG00000061207	Stk19	-0.190038748201313	4.524857400852	-2.56929454958943	0.0269075590829257	0.0707607038888262	-5.30740602421242
ENSMUSG00000110206	Flt3l	0.294391355705494	2.8028819545242	2.56897488180259	0.0269226257182217	0.0707903566125137	-4.93257040118001
ENSMUSG00000058655	Eif4b	-0.166047798664551	7.76458834559955	-2.5685949044443	0.0269405457098117	0.0708261675105394	-5.60659831106044
ENSMUSG00000033124	Atg9a	-0.204575611699666	6.46273350177797	-2.56852527680266	0.0269438306733893	0.0708261675105394	-5.55349670056636
ENSMUSG00000102782	Gm37625	0.447593476330973	1.70549977686832	2.56774323252177	0.0269807539290752	0.0709132440354046	-4.65941075296687
ENSMUSG00000002769	Gnmt	-0.581540467605314	1.14991110167523	-2.56733312456274	0.0270001366329987	0.0709467172264075	-4.52338000146858
ENSMUSG00000058400	Qrfpr	-0.362315379418953	2.70899099339067	-2.5673130003128	0.0270010881079618	0.0709467172264075	-4.91700162939163
ENSMUSG00000037373	Ctbp1	0.188258908276905	6.85959473389543	2.56696214311392	0.0270176819641568	0.070980331035265	-5.57779720075007
ENSMUSG00000028560	Usp1	0.197126049746569	5.06765478898509	2.56601401157946	0.0270625743996606	0.0710882704092365	-5.40422577807252
ENSMUSG00000009079	Ewsr1	0.128315953358136	8.30099859207951	2.56577550407949	0.0270738789158777	0.0710957864203083	-5.6216306295495
ENSMUSG00000040451	Sgms1	0.18650303079913	4.54630809385928	2.56572774476129	0.0270761431196209	0.0710957864203083	-5.31530939049129
ENSMUSG00000078671	Chd2	-0.155250270094435	7.29611434125597	-2.56571268144934	0.0270768572893452	0.0710957864203083	-5.59854905752099
ENSMUSG00000001473	Tubb6	0.361404251437898	1.77585444240568	2.56556432455087	0.0270838920617166	0.0711042598566702	-4.6831366795641
ENSMUSG00000085637	1700048M11Rik	0.529682348301095	0.475947394409289	2.56433326247543	0.0271423360788767	0.0712304725565973	-4.35954049084743
ENSMUSG00000031834	Pik3r2	-0.228480446709691	5.86764535887859	-2.56431350376273	0.0271432751275624	0.0712304725565973	-5.5114872946794
ENSMUSG00000058600	Rpl30	-0.170061596868634	6.60814455961272	-2.56431066101305	0.0271434102341623	0.0712304725565973	-5.56986311804757
ENSMUSG00000038984	Tspyl5	0.218032378085049	4.21186275076168	2.56420622267505	0.0271483743071535	0.0712334890841343	-5.25359307307787
ENSMUSG00000021047	Nova1	0.154251265060231	5.3697040995669	2.56391338911821	0.0271622977982985	0.0712600097057355	-5.4523294504015
ENSMUSG00000097217	Gm26549	0.344584667469467	1.99170035420804	2.56375793301413	0.0271696922045893	0.0712693962956175	-4.7411863799822
ENSMUSG00000029863	Casp2	-0.185652638474383	4.84176161248602	-2.56350170508702	0.0271818842476464	0.0712913632641221	-5.37412948106502
ENSMUSG00000019948	Actr6	0.235120187365569	4.22526499374697	2.56294614603188	0.0272083378547057	0.0713475272111185	-5.25809138435655
ENSMUSG00000038702	Dsel	0.250557284507599	3.42319085092151	2.56289153185929	0.0272109397449709	0.0713475272111185	-5.08802350009913
ENSMUSG00000000600	Krit1	0.177794240357898	6.77005942183562	2.56274690973214	0.0272178309175326	0.0713555769414579	-5.58056912660468
ENSMUSG00000031575	Ash2l	0.154537424669195	5.80772128908096	2.56264461501144	0.0272227062501752	0.071358340330681	-5.50662216874191
ENSMUSG00000104329	Gm37324	-0.347297326136432	2.63932568477947	-2.56239020586032	0.027234835043902	0.0713801136294491	-4.90884875655471
ENSMUSG00000024064	Galnt14	0.215694021678593	4.26199708942344	2.56186592215232	0.0272598467569137	0.0714356410803544	-5.2675532484913
ENSMUSG00000040364	Sec1	0.243357253921272	3.05723176377146	2.56091213953786	0.0273054064807995	0.0715449923702048	-5.00734819847216
ENSMUSG00000015094	Npdc1	0.148163452135431	6.06793420010383	2.56070523333901	0.0273152997677751	0.0715608737182145	-5.53515207373657
ENSMUSG00000006050	Sra1	0.183793985863248	4.47191236830439	2.56040829767024	0.0273295040241004	0.0715880429437581	-5.31061526766019
ENSMUSG00000120523	Gm57372	-0.577987526882657	0.39154877075993	-2.56032174902725	0.027333645548817	0.0715888495061164	-4.35179166604706
ENSMUSG00000009112	Bcl2l13	-0.148711452047706	6.24784429977473	-2.56013529095819	0.0273425700427321	0.0716021810374392	-5.55234001181433
ENSMUSG00000017400	Stac2	-0.189074021345418	6.4369255963737	-2.55948782882198	0.0273735820338303	0.0716660469699035	-5.56731764774121
ENSMUSG00000028295	Smim8	-0.283087458563907	3.65699195050088	-2.55946588132477	0.0273746338779223	0.0716660469699035	-5.14971882093617
ENSMUSG00000008822	Acyp1	0.260917177465028	3.38054060785923	2.55914395317845	0.0273900670187463	0.0716963991460708	-5.08490462596801
ENSMUSG00000024712	Rfk	0.184050303066305	4.85381123899326	2.55872077700729	0.0274103670205719	0.0717295866717923	-5.38213093210995
ENSMUSG00000029577	Ube3b	-0.178674088924665	6.87706279193904	-2.55865193767108	0.0274136706862637	0.0717295866717923	-5.59393397017269
ENSMUSG00000008036	Ap2s1	0.182568343170501	5.44531370015818	2.55863947046873	0.0274142690412649	0.0717295866717923	-5.47110455033888
ENSMUSG00000035572	Dcaf10	-0.163452626675048	5.53676616486542	-2.55838368290261	0.0274265482383699	0.0717516617824767	-5.48509123223257
ENSMUSG00000029016	Clcn6	-0.153242787490177	6.66607829489774	-2.5581801068538	0.0274363248760966	0.0717671845827466	-5.58377931897472
ENSMUSG00000072571	Tmem253	0.434755272965461	1.44648848835754	2.55785174019849	0.0274521017667452	0.0717861241487136	-4.61017132289193
ENSMUSG00000063887	Nlgn1	-0.179064277516178	4.93751698753728	-2.55779499576348	0.0274548290489656	0.0717861241487136	-5.40008868522078
ENSMUSG00000106864	Gtf3c2	-0.16149926348294	6.85638726249538	-2.55778940174982	0.0274550979259994	0.0717861241487136	-5.59442768767082
ENSMUSG00000143161		0.396164812020258	1.41746756253943	2.55770556691845	0.027459127769896	0.0717866095443144	-4.60407182115996
ENSMUSG00000025545	Clybl	0.332508637031173	2.24641286624781	2.55640927613781	0.027521513299718	0.0719396331689438	-4.81826237945813
ENSMUSG00000041889	Shisa4	0.218495483067159	5.87032244024248	2.55564160327759	0.0275585243665726	0.0720262958742304	-5.52459532881553
ENSMUSG00000025473	Adam8	0.365195075999404	2.64429998658153	2.55550230145593	0.0275652456513731	0.072031877389247	-4.91682864045522
ENSMUSG00000042104	Uggt2	0.198256348389011	5.61133596092096	2.55537384797975	0.0275714449387485	0.072031877389247	-5.49706455904651
ENSMUSG00000024778	Fas	0.913829719596089	-0.208337798304123	2.55940170759927	0.0275722319577133	0.072031877389247	-4.21022254394675
ENSMUSG00000090626	Tex9	-0.283476951606723	4.77285183180005	-2.56129753829627	0.0275965476255991	0.0720853168779462	-5.37135562711584
ENSMUSG00000086342	Gm12932	-0.593583017756051	0.599220981520388	-2.55444480745861	0.0276163222825471	0.0721238617993884	-4.41044847196856
ENSMUSG00000041219	Arhgap11a	-0.485171853139273	0.797189187810028	-2.55438883433034	0.0276190283671108	0.0721238617993884	-4.45895609356174
ENSMUSG00000074796	Slc4a11	-0.577491162888775	0.79485256253101	-2.55414664760008	0.0276307401746126	0.0721443571058048	-4.45823761869483
ENSMUSG00000028445	Enho	0.237601150466281	3.7064131491582	2.55392815497966	0.0276413103716423	0.0721618663330138	-5.16654286330192
ENSMUSG00000043439	Epop	-0.517019101292791	1.04148120404151	-2.55337167684236	0.0276682495900052	0.0722046056748975	-4.52066824209012
ENSMUSG00000029276	Glmn	-0.667754120666823	6.42701045500478	-2.97895913095407	0.0276693647308582	0.0722046056748975	-5.23717238897387
ENSMUSG00000029592	Usp30	0.162843169180387	5.29910539129535	2.55327334401087	0.0276730125936615	0.0722046056748975	-5.4609054491782
ENSMUSG00000094531	Or52e8	-0.535471096250561	0.0446985799251179	-2.55327055201984	0.0276731478427354	0.0722046056748975	-4.28542271986723
ENSMUSG00000019194	Scn1b	-0.190641424683347	5.05654456699244	-2.55288091256592	0.0276920290753305	0.0722437763275666	-5.4278780260833
ENSMUSG00000094638	Gm21972	0.468597021330344	2.09370503336122	2.55234871217525	0.0277178390873806	0.0723010095149804	-4.78384242753142
ENSMUSG00000046861	Hectd3	-0.172734735593788	5.67005862036424	-2.55206733449646	0.0277314945886375	0.0723265265290806	-5.51155635833263
ENSMUSG00000052533	Nup188	-0.188395867781255	6.0637548488949	-2.55170774550124	0.0277489554103433	0.072361959688975	-5.55156369306765
ENSMUSG00000140023		-0.5612676288245	0.880314410783992	-2.55106229926626	0.0277803240088069	0.0724336457051746	-4.48435584000856
ENSMUSG00000120347	Gm56597	-0.683216459844987	0.520691914290554	-2.55046032855858	0.0278096112170992	0.0724998855044129	-4.39756421705931
ENSMUSG00000039089	L3mbtl3	0.312398553890097	3.38769077199159	2.55037475355048	0.0278137771018726	0.0725006244556629	-5.10071265655164
ENSMUSG00000079225	Gm9531	4.90981650591766	-1.27702129297235	3.15064109007091	0.0278209496811597	0.0725074711564256	-3.57414216502903
ENSMUSG00000063626	Unc5d	-0.177198443051219	5.22922187726205	-2.55016133270691	0.0278241693427732	0.0725074711564256	-5.45863825950495
ENSMUSG00000018433	Nol11	-0.181560612056809	5.62219487293408	-2.54998497706434	0.0278327596327109	0.0725197367631148	-5.50964099547328
ENSMUSG00000063894	Zkscan8	-0.209222515799954	6.87105821815836	-2.54960886459807	0.0278510888221468	0.0725573706284556	-5.60925466788323
ENSMUSG00000040339	Eeig2	0.208216210907917	4.61396941739348	2.54941387327119	0.027860596071024	0.0725720143716422	-5.35554820608453
ENSMUSG00000039354	Smarcal1	0.155989066351664	5.97385550511837	2.54868415713441	0.0278962034576245	0.0726546308741533	-5.54721659994235
ENSMUSG00000051062	Fbll1	0.313402008433229	3.10207813877338	2.54856616015322	0.0279019654769068	0.0726595040183737	-5.03811168752153
ENSMUSG00000003721	Insig2	0.179755290331912	5.60378737034374	2.54824813162734	0.0279175012650661	0.0726898241249085	-5.50861501869204
ENSMUSG00000024968	Rcor2	0.300172437520746	2.72234004849752	2.54786851581806	0.0279360567769945	0.0727279972471206	-4.9497122930007
ENSMUSG00000053553	3110082I17Rik	-0.3994839180232	1.64055815432801	-2.54777461472605	0.0279406485110404	0.0727298118616069	-4.68402348936374
ENSMUSG00000133977		-0.318987413834119	2.63739528104089	-2.5474517726161	0.0279564410670709	0.0727607777681507	-4.93415980073504
ENSMUSG00000056763	Cspp1	0.264091026849109	6.48602411435367	2.58406403776503	0.0279902521035882	0.0728386242729104	-5.55753337768987
ENSMUSG00000061576	Dpp6	-0.186268009671552	6.85393674088191	-2.54539143349454	0.0280574347326554	0.0730032793921705	-5.61571288863936
ENSMUSG00000073609	D2hgdh	0.239550127162169	4.28163440942744	2.54515527753851	0.02806903357131	0.0730232840499642	-5.29993891528163
ENSMUSG00000025997	Ikzf2	-0.237887232890954	4.90280217053352	-2.54446550936118	0.0281029387201019	0.0731013062625968	-5.41741148026463
ENSMUSG00000086166	Gm14342	-0.429698018629213	2.24315716843795	-2.54275587761754	0.0281871487856047	0.0733101415630059	-4.84640980051108
ENSMUSG00000102206	Pcdha11	0.589607641812007	1.75979970571429	2.56052241012984	0.0282054458083438	0.0733475135809794	-4.69704984586196
ENSMUSG00000029094	Afap1	-0.199132566701038	5.12097629741977	-2.54226389448013	0.028211428084516	0.0733528554790102	-5.45608193203166
ENSMUSG00000024404	Riok3	-0.185879275685259	7.25758672159003	-2.54214655788334	0.0282172216725418	0.073357705347772	-5.63791048561053
ENSMUSG00000096169	Or10h5	-0.579843785876216	0.744168170779435	-2.54163299610169	0.0282425929956405	0.0734134439867191	-4.46718387025172
ENSMUSG00000033294	Noc4l	-0.302921144392638	3.48306137337602	-2.54120165748919	0.0282639196447587	0.0734547732497689	-5.1425555791828
ENSMUSG00000040857	Erf	0.391038592476258	3.22919816557309	2.54827723346296	0.0282673985396598	0.0734547732497689	-5.072650464637
ENSMUSG00000029607	Ankrd61	-0.545132439760272	0.931589432730001	-2.54107189260653	0.028270338706989	0.0734547732497689	-4.51425033809312
ENSMUSG00000058317	Ube2e2	0.190784226013766	4.1988334958572	2.54099330802002	0.0282742267387458	0.0734547732497689	-5.2913321637781
ENSMUSG00000097048	1600020E01Rik	-0.244039680396369	3.71356286759781	-2.53950776477772	0.0283478243233726	0.073635731174664	-5.1964052404785
ENSMUSG00000004562	Arhgef40	0.232346220198905	4.27264809891076	2.53921088503507	0.0283625551166008	0.073663748852212	-5.30849580932054
ENSMUSG00000014198	Zfp385c	-0.333327157099224	4.16808801967845	-2.55763221664625	0.0284031374946523	0.0737588916110607	-5.27478508728842
ENSMUSG00000129662		-0.411837190692655	1.32173927959641	-2.53821569543142	0.0284119901934908	0.0737642413649373	-4.61811685276819
ENSMUSG00000030230	Plcz1	0.580153771341922	0.685811408237074	2.53819341767403	0.0284130977904035	0.0737642413649373	-4.45243550810065
ENSMUSG00000017615	Tnfaip1	0.183768575577845	5.71195070472437	2.53794326366853	0.0284255377716182	0.0737862791697523	-5.5386822831146
ENSMUSG00000038539	Atf5	0.26139000678417	4.09947821687464	2.53776059980787	0.0284346249055866	0.073799608823756	-5.27610574237417
ENSMUSG00000096974	Gm26881	0.762437415443787	0.839804203047272	2.55783748686423	0.0284391544519913	0.0738011075926188	-4.46903993516563
ENSMUSG00000130230		0.732979115519597	0.215960619087992	2.53754110447516	0.0284455481121092	0.0738063412788204	-4.34224287608081
ENSMUSG00000022550	Adck5	0.196899976076349	4.1865188589092	2.53739705493049	0.028452718998478	0.0738063412788204	-5.29509183626857
ENSMUSG00000001552	Jup	0.312443021096786	5.01858000101567	2.57651825958647	0.0284530283209933	0.0738063412788204	-5.40960624024155
ENSMUSG00000129893		-0.472605723486223	0.526657238019436	-2.53702374716064	0.028471310807978	0.0738435080594695	-4.42392448544779
ENSMUSG00000021067	Sav1	0.175891040776378	4.83518733057526	2.53646094998555	0.0284993623649854	0.0739059981674403	-5.41739706566096
ENSMUSG00000041079	Rwdd2b	0.238076385302804	3.21569764241932	2.5359164139086	0.0285265296488265	0.0739661780980542	-5.08735734252932
ENSMUSG00000051339	2900026A02Rik	-0.250745961754594	5.06544769038383	-2.53548331978446	0.0285481552295806	0.0740037500210671	-5.45928103367248
ENSMUSG00000113722	Snhg10	-0.352191378945811	1.65600987007832	-2.53546749183034	0.028548945868682	0.0740037500210671	-4.70949791950287
ENSMUSG00000011306	Sugp1	-0.17075104468248	5.8938232909822	-2.53521651806521	0.0285614854112759	0.0740259789826739	-5.5641255934532
ENSMUSG00000046768	Rhoj	0.350320455837261	3.31609570522087	2.53500772087218	0.0285719217966216	0.0740427515445618	-5.10981300453165
ENSMUSG00000042111	Ccdc115	-0.176195487653845	5.09406137019516	-2.53490951197069	0.0285768319064419	0.0740452003636597	-5.46463727340163
ENSMUSG00000026484	Rnf2	0.195648831051692	5.9625727033346	2.53455224756631	0.028594700919823	0.0740812215561563	-5.57017057387129
ENSMUSG00000092090	Gm3294	0.476027722170384	3.02633216765589	2.57687191225397	0.0286108711948253	0.0741128323889814	-5.00383530765622
ENSMUSG00000120282	Gm56738	-0.321603811200695	3.43054125395161	-2.53397315793591	0.028623688172604	0.074131952359712	-5.14308239176119
ENSMUSG00000058056	Palld	-0.225589956018353	3.6681935087163	-2.53386694553158	0.0286290079438693	0.074131952359712	-5.19625644049722
ENSMUSG00000018209	Stk4	0.151633613910977	5.79945842927337	2.53384391177808	0.0286301617445777	0.074131952359712	-5.55542177040917
ENSMUSG00000113940	Gm40477	-0.389261980969913	4.05500655214239	-2.58285367016943	0.0286356738533156	0.0741359453121884	-5.23361088363142
ENSMUSG00000030327	Necap1	0.150736733193117	7.36594343200044	2.53352170724962	0.0286463063311847	0.0741531916313477	-5.65581701100798
ENSMUSG00000023961	Enpp4	0.170362443579429	5.14423265741481	2.53266376631893	0.0286893386089445	0.0742542909471143	-5.47384168631851
ENSMUSG00000091472	Gm3739	0.596074352663474	0.0939356657097573	2.53237060361724	0.0287040575431164	0.0742814978637631	-4.32568642428403
ENSMUSG00000137498		-1.26857592746623	0.0936825822484116	-2.63582960409364	0.0287078060449169	0.0742814978637631	-4.23406496773809
ENSMUSG00000000126	Wnt9a	0.553726922686627	1.19704311195976	2.5317947861298	0.0287329894900566	0.0743363598971069	-4.58959966814952
ENSMUSG00000106715	Tmem265	-0.588068001418472	2.09878302858399	-2.57011546263305	0.0287618115629391	0.0744006190783107	-4.79411501171886
ENSMUSG00000059834	Sclt1	-0.218208300720927	4.48258061996885	-2.53102810947328	0.0287715557356556	0.0744155168708632	-5.36543177838121
ENSMUSG00000027198	Ext2	-0.1684275079303	5.10948417654765	-2.53064001237501	0.0287910976692502	0.074455748217086	-5.47434819712598
ENSMUSG00000016495	Plgrkt	0.200277468013338	4.25238197846685	2.53050857539339	0.0287977189053513	0.0744625592410039	-5.31977904643235
ENSMUSG00000073771	Btbd19	-0.542989147784544	1.36863091586512	-2.53008497960656	0.0288190680646999	0.0745074452499247	-4.64317098257238
ENSMUSG00000085169	Gm10785	-0.411100049842198	1.21265850519823	-2.52948414297726	0.0288493768680411	0.0745754794620432	-4.60520384422704
ENSMUSG00000046295	Ankle1	-0.651944920484861	0.0019199851603169	-2.52938481261368	0.0288543905445892	0.0745781161286726	-4.31576241445553
